Runs,Ave,100,Start Date,Name,Country
164,20.5,0,01/17/85,Aravinda de Silva,Sri Lanka
210,26.25,0,01/19/85,Aravinda de Silva,Sri Lanka
291,36.37,0,01/23/85,Aravinda de Silva,Sri Lanka
297,33,0,01/28/85,Aravinda de Silva,Sri Lanka
302,30.2,0,02/02/85,Aravinda de Silva,Sri Lanka
354,32.18,0,02/03/85,Aravinda de Silva,Sri Lanka
358,29.83,0,08/25/85,Aravinda de Silva,Sri Lanka
382,29.38,0,09/21/85,Aravinda de Silva,Sri Lanka
384,27.42,0,09/22/85,Aravinda de Silva,Sri Lanka
384,25.6,0,10/13/85,Aravinda de Silva,Sri Lanka
470,29.37,0,10/23/85,Aravinda de Silva,Sri Lanka
470,27.64,0,10/25/85,Aravinda de Silva,Sri Lanka
489,27.16,0,11/03/85,Aravinda de Silva,Sri Lanka
510,26.84,0,03/02/86,Aravinda de Silva,Sri Lanka
510,26.84,0,03/08/86,Aravinda de Silva,Sri Lanka
521,26.05,0,03/11/86,Aravinda de Silva,Sri Lanka
533,25.38,0,03/30/86,Aravinda de Silva,Sri Lanka
533,25.38,0,04/02/86,Aravinda de Silva,Sri Lanka
537,24.4,0,04/05/86,Aravinda de Silva,Sri Lanka
589,25.6,0,04/06/86,Aravinda de Silva,Sri Lanka
594,24.75,0,04/13/86,Aravinda de Silva,Sri Lanka
627,25.08,0,11/27/86,Aravinda de Silva,Sri Lanka
630,24.23,0,12/02/86,Aravinda de Silva,Sri Lanka
633,23.44,0,12/03/86,Aravinda de Silva,Sri Lanka
636,22.71,0,12/24/86,Aravinda de Silva,Sri Lanka
639,22.03,0,01/11/87,Aravinda de Silva,Sri Lanka
690,23,0,01/13/87,Aravinda de Silva,Sri Lanka
732,23.61,0,10/08/87,Aravinda de Silva,Sri Lanka
741,23.15,0,10/13/87,Aravinda de Silva,Sri Lanka
747,22.63,0,10/17/87,Aravinda de Silva,Sri Lanka
755,22.2,0,10/21/87,Aravinda de Silva,Sri Lanka
768,22.58,0,10/25/87,Aravinda de Silva,Sri Lanka
791,23.26,0,10/30/87,Aravinda de Silva,Sri Lanka
802,22.91,0,01/02/88,Aravinda de Silva,Sri Lanka
807,22.41,0,01/05/88,Aravinda de Silva,Sri Lanka
858,23.18,0,01/09/88,Aravinda de Silva,Sri Lanka
901,23.71,0,01/10/88,Aravinda de Silva,Sri Lanka
956,24.51,0,01/12/88,Aravinda de Silva,Sri Lanka
966,24.15,0,01/14/88,Aravinda de Silva,Sri Lanka
991,24.17,0,01/16/88,Aravinda de Silva,Sri Lanka
1070,25.47,0,01/19/88,Aravinda de Silva,Sri Lanka
1158,26.93,0,03/25/88,Aravinda de Silva,Sri Lanka
1159,26.34,0,03/29/88,Aravinda de Silva,Sri Lanka
1160,25.77,0,03/31/88,Aravinda de Silva,Sri Lanka
1176,25.56,0,09/04/88,Aravinda de Silva,Sri Lanka
1224,26.04,0,10/27/88,Aravinda de Silva,Sri Lanka
1293,26.93,0,10/29/88,Aravinda de Silva,Sri Lanka
1293,26.93,0,11/02/88,Aravinda de Silva,Sri Lanka
1311,26.75,0,11/04/88,Aravinda de Silva,Sri Lanka
1359,27.18,0,03/23/89,Aravinda de Silva,Sri Lanka
1419,27.82,0,03/24/89,Aravinda de Silva,Sri Lanka
1499,28.82,0,10/15/89,Aravinda de Silva,Sri Lanka
1500,28.3,0,10/19/89,Aravinda de Silva,Sri Lanka
1520,28.14,0,10/22/89,Aravinda de Silva,Sri Lanka
1616,29.38,0,10/25/89,Aravinda de Silva,Sri Lanka
1699,30.33,0,10/27/89,Aravinda de Silva,Sri Lanka
1708,29.96,0,12/26/89,Aravinda de Silva,Sri Lanka
1712,29.51,0,12/30/89,Aravinda de Silva,Sri Lanka
1752,29.69,0,12/31/89,Aravinda de Silva,Sri Lanka
1756,29.26,0,01/04/90,Aravinda de Silva,Sri Lanka
1788,29.31,0,02/10/90,Aravinda de Silva,Sri Lanka
1793,28.91,0,02/15/90,Aravinda de Silva,Sri Lanka
1815,28.8,0,02/17/90,Aravinda de Silva,Sri Lanka
1854,28.96,0,02/18/90,Aravinda de Silva,Sri Lanka
1888,29.04,0,04/25/90,Aravinda de Silva,Sri Lanka
1888,28.6,0,04/29/90,Aravinda de Silva,Sri Lanka
1907,28.46,0,05/02/90,Aravinda de Silva,Sri Lanka
2011,29.57,1,12/01/90,Aravinda de Silva,Sri Lanka
2012,29.15,1,12/05/90,Aravinda de Silva,Sri Lanka
2075,30.07,1,12/08/90,Aravinda de Silva,Sri Lanka
2098,29.97,1,12/20/90,Aravinda de Silva,Sri Lanka
2122,29.88,1,12/21/90,Aravinda de Silva,Sri Lanka
2133,29.62,1,12/28/90,Aravinda de Silva,Sri Lanka
2222,30.43,1,12/31/90,Aravinda de Silva,Sri Lanka
2248,30.37,1,01/04/91,Aravinda de Silva,Sri Lanka
2254,30.05,1,01/26/91,Aravinda de Silva,Sri Lanka
2254,29.65,1,01/28/91,Aravinda de Silva,Sri Lanka
2275,29.54,1,02/06/91,Aravinda de Silva,Sri Lanka
2294,29.41,1,01/10/92,Aravinda de Silva,Sri Lanka
2318,29.34,1,01/13/92,Aravinda de Silva,Sri Lanka
2320,29,1,01/15/92,Aravinda de Silva,Sri Lanka
2338,28.86,1,01/17/92,Aravinda de Silva,Sri Lanka
2355,28.71,1,01/19/92,Aravinda de Silva,Sri Lanka
2369,28.54,1,02/23/92,Aravinda de Silva,Sri Lanka
2400,28.57,1,02/25/92,Aravinda de Silva,Sri Lanka
2400,28.57,1,02/28/92,Aravinda de Silva,Sri Lanka
2407,28.31,1,03/02/92,Aravinda de Silva,Sri Lanka
2469,28.7,1,03/07/92,Aravinda de Silva,Sri Lanka
2476,28.45,1,03/09/92,Aravinda de Silva,Sri Lanka
2487,28.26,1,03/13/92,Aravinda de Silva,Sri Lanka
2530,28.42,1,03/15/92,Aravinda de Silva,Sri Lanka
2635,29.27,2,08/15/92,Aravinda de Silva,Sri Lanka
2698,29.64,2,09/04/92,Aravinda de Silva,Sri Lanka
2737,29.75,2,09/05/92,Aravinda de Silva,Sri Lanka
2750,29.89,2,12/04/92,Aravinda de Silva,Sri Lanka
2793,30.35,2,12/12/92,Aravinda de Silva,Sri Lanka
2813,30.24,2,12/13/92,Aravinda de Silva,Sri Lanka
2820,30,2,02/02/93,Aravinda de Silva,Sri Lanka
2866,30.16,2,02/03/93,Aravinda de Silva,Sri Lanka
2875,29.94,2,02/04/93,Aravinda de Silva,Sri Lanka
2909,29.98,2,03/10/93,Aravinda de Silva,Sri Lanka
2984,30.76,2,03/20/93,Aravinda de Silva,Sri Lanka
3046,31.08,2,07/25/93,Aravinda de Silva,Sri Lanka
3062,30.92,2,08/12/93,Aravinda de Silva,Sri Lanka
3092,30.92,2,08/14/93,Aravinda de Silva,Sri Lanka
3094,30.63,2,08/22/93,Aravinda de Silva,Sri Lanka
3102,30.41,2,09/02/93,Aravinda de Silva,Sri Lanka
3163,31,2,09/04/93,Aravinda de Silva,Sri Lanka
3164,30.71,2,10/28/93,Aravinda de Silva,Sri Lanka
3178,30.55,2,10/30/93,Aravinda de Silva,Sri Lanka
3240,30.85,2,11/02/93,Aravinda de Silva,Sri Lanka
3254,30.69,2,11/03/93,Aravinda de Silva,Sri Lanka
3287,30.71,2,11/07/93,Aravinda de Silva,Sri Lanka
3355,31.06,2,11/15/93,Aravinda de Silva,Sri Lanka
3357,30.79,2,11/19/93,Aravinda de Silva,Sri Lanka
3425,31.13,2,11/25/93,Aravinda de Silva,Sri Lanka
3427,30.87,2,12/01/93,Aravinda de Silva,Sri Lanka
3478,31.05,2,12/16/93,Aravinda de Silva,Sri Lanka
3512,31.07,2,12/18/93,Aravinda de Silva,Sri Lanka
3579,31.39,2,02/15/94,Aravinda de Silva,Sri Lanka
3579,31.12,2,02/18/94,Aravinda de Silva,Sri Lanka
3611,31.4,2,02/20/94,Aravinda de Silva,Sri Lanka
3626,31.25,2,08/03/94,Aravinda de Silva,Sri Lanka
3648,31.17,2,08/06/94,Aravinda de Silva,Sri Lanka
3669,31.09,2,08/07/94,Aravinda de Silva,Sri Lanka
3674,30.87,2,08/22/94,Aravinda de Silva,Sri Lanka
3680,30.66,2,08/24/94,Aravinda de Silva,Sri Lanka
3680,30.66,2,09/04/94,Aravinda de Silva,Sri Lanka
3694,30.52,2,09/05/94,Aravinda de Silva,Sri Lanka
3705,30.36,2,09/11/94,Aravinda de Silva,Sri Lanka
3738,30.39,2,09/13/94,Aravinda de Silva,Sri Lanka
3748,30.22,2,09/17/94,Aravinda de Silva,Sri Lanka
3783,30.26,2,11/03/94,Aravinda de Silva,Sri Lanka
3880,31.04,2,11/05/94,Aravinda de Silva,Sri Lanka
3987,31.89,3,11/06/94,Aravinda de Silva,Sri Lanka
3997,31.72,3,12/02/94,Aravinda de Silva,Sri Lanka
4092,32.22,3,12/04/94,Aravinda de Silva,Sri Lanka
4147,32.39,3,12/08/94,Aravinda de Silva,Sri Lanka
4220,32.71,3,12/15/94,Aravinda de Silva,Sri Lanka
4224,32.49,3,12/18/94,Aravinda de Silva,Sri Lanka
4224,32.24,3,12/21/94,Aravinda de Silva,Sri Lanka
4278,32.4,3,03/26/95,Aravinda de Silva,Sri Lanka
4285,32.21,3,03/29/95,Aravinda de Silva,Sri Lanka
4294,32.04,3,04/01/95,Aravinda de Silva,Sri Lanka
4330,32.07,3,04/06/95,Aravinda de Silva,Sri Lanka
4351,31.99,3,04/09/95,Aravinda de Silva,Sri Lanka
4374,31.92,3,04/11/95,Aravinda de Silva,Sri Lanka
4387,31.78,3,04/14/95,Aravinda de Silva,Sri Lanka
4388,31.56,3,09/29/95,Aravinda de Silva,Sri Lanka
4435,31.67,3,10/01/95,Aravinda de Silva,Sri Lanka
4467,31.68,3,10/03/95,Aravinda de Silva,Sri Lanka
4476,31.52,3,10/11/95,Aravinda de Silva,Sri Lanka
4479,31.32,3,10/12/95,Aravinda de Silva,Sri Lanka
4499,31.24,3,10/16/95,Aravinda de Silva,Sri Lanka
4534,31.48,3,10/17/95,Aravinda de Silva,Sri Lanka
4584,31.61,3,10/20/95,Aravinda de Silva,Sri Lanka
4630,31.71,3,12/15/95,Aravinda de Silva,Sri Lanka
4705,32,3,12/21/95,Aravinda de Silva,Sri Lanka
4711,31.83,3,01/03/96,Aravinda de Silva,Sri Lanka
4721,31.68,3,01/05/96,Aravinda de Silva,Sri Lanka
4756,31.7,3,01/09/96,Aravinda de Silva,Sri Lanka
4756,31.49,3,01/12/96,Aravinda de Silva,Sri Lanka
4757,31.29,3,01/14/96,Aravinda de Silva,Sri Lanka
4802,31.38,3,01/16/96,Aravinda de Silva,Sri Lanka
4836,31.4,3,01/18/96,Aravinda de Silva,Sri Lanka
4842,31.23,3,01/20/96,Aravinda de Silva,Sri Lanka
4933,31.62,3,02/21/96,Aravinda de Silva,Sri Lanka
4941,31.47,3,03/02/96,Aravinda de Silva,Sri Lanka
5086,32.18,4,03/06/96,Aravinda de Silva,Sri Lanka
5117,32.18,4,03/09/96,Aravinda de Silva,Sri Lanka
5183,32.39,4,03/13/96,Aravinda de Silva,Sri Lanka
5290,33.06,5,03/17/96,Aravinda de Silva,Sri Lanka
5290,33.06,5,04/01/96,Aravinda de Silva,Sri Lanka
5297,32.9,5,04/02/96,Aravinda de Silva,Sri Lanka
5298,32.7,5,04/03/96,Aravinda de Silva,Sri Lanka
5302,32.52,5,04/07/96,Aravinda de Silva,Sri Lanka
5327,32.48,5,04/13/96,Aravinda de Silva,Sri Lanka
5376,32.78,5,08/28/96,Aravinda de Silva,Sri Lanka
5459,33.28,5,08/30/96,Aravinda de Silva,Sri Lanka
5586,34.06,6,09/03/96,Aravinda de Silva,Sri Lanka
5661,34.51,6,09/07/96,Aravinda de Silva,Sri Lanka
5716,34.64,6,09/28/96,Aravinda de Silva,Sri Lanka
5719,34.45,6,10/01/96,Aravinda de Silva,Sri Lanka
5841,34.97,7,10/04/96,Aravinda de Silva,Sri Lanka
5888,35.04,7,11/07/96,Aravinda de Silva,Sri Lanka
5892,34.86,7,11/08/96,Aravinda de Silva,Sri Lanka
5893,34.66,7,11/11/96,Aravinda de Silva,Sri Lanka
5893,34.46,7,11/12/96,Aravinda de Silva,Sri Lanka
5959,34.64,7,03/25/97,Aravinda de Silva,Sri Lanka
5995,34.65,7,03/27/97,Aravinda de Silva,Sri Lanka
6055,34.79,7,04/03/97,Aravinda de Silva,Sri Lanka
6152,35.15,7,04/04/97,Aravinda de Silva,Sri Lanka
6286,35.71,8,04/07/97,Aravinda de Silva,Sri Lanka
6318,35.69,8,04/08/97,Aravinda de Silva,Sri Lanka
6405,36.18,8,04/11/97,Aravinda de Silva,Sri Lanka
6438,36.16,8,05/12/97,Aravinda de Silva,Sri Lanka
6438,35.96,8,05/17/97,Aravinda de Silva,Sri Lanka
6447,35.81,8,05/20/97,Aravinda de Silva,Sri Lanka
6537,36.11,8,05/24/97,Aravinda de Silva,Sri Lanka
6594,36.23,8,05/27/97,Aravinda de Silva,Sri Lanka
6601,36.07,8,06/06/97,Aravinda de Silva,Sri Lanka
6635,36.05,8,07/14/97,Aravinda de Silva,Sri Lanka
6641,35.89,8,07/18/97,Aravinda de Silva,Sri Lanka
6656,35.78,8,07/22/97,Aravinda de Silva,Sri Lanka
6662,35.62,8,07/26/97,Aravinda de Silva,Sri Lanka
6696,35.61,8,08/17/97,Aravinda de Silva,Sri Lanka
6748,35.89,8,08/20/97,Aravinda de Silva,Sri Lanka
6770,35.82,8,08/23/97,Aravinda de Silva,Sri Lanka
6874,36.17,9,08/24/97,Aravinda de Silva,Sri Lanka
6887,36.05,9,11/01/97,Aravinda de Silva,Sri Lanka
6989,36.59,10,11/05/97,Aravinda de Silva,Sri Lanka
6995,36.43,10,11/06/97,Aravinda de Silva,Sri Lanka
7019,36.36,10,11/08/97,Aravinda de Silva,Sri Lanka
7023,36.2,10,12/22/97,Aravinda de Silva,Sri Lanka
7023,36.2,10,12/25/97,Aravinda de Silva,Sri Lanka
7105,36.62,10,12/28/97,Aravinda de Silva,Sri Lanka
7110,36.46,10,01/22/98,Aravinda de Silva,Sri Lanka
7113,36.29,10,01/24/98,Aravinda de Silva,Sri Lanka
7141,36.24,10,04/05/98,Aravinda de Silva,Sri Lanka
7203,36.37,10,04/07/98,Aravinda de Silva,Sri Lanka
7234,36.35,10,04/09/98,Aravinda de Silva,Sri Lanka
7235,36.17,10,04/13/98,Aravinda de Silva,Sri Lanka
7237,36,10,04/15/98,Aravinda de Silva,Sri Lanka
7237,35.82,10,04/19/98,Aravinda de Silva,Sri Lanka
7334,36.12,10,06/19/98,Aravinda de Silva,Sri Lanka
7376,36.15,10,06/21/98,Aravinda de Silva,Sri Lanka
7438,36.28,10,07/01/98,Aravinda de Silva,Sri Lanka
7500,36.4,10,07/05/98,Aravinda de Silva,Sri Lanka
7605,36.73,11,07/07/98,Aravinda de Silva,Sri Lanka
7617,36.62,11,08/14/98,Aravinda de Silva,Sri Lanka
7650,36.6,11,08/16/98,Aravinda de Silva,Sri Lanka
7684,36.59,11,08/20/98,Aravinda de Silva,Sri Lanka
7684,36.41,11,10/26/98,Aravinda de Silva,Sri Lanka
7689,36.26,11,10/30/98,Aravinda de Silva,Sri Lanka
7689,36.09,11,11/06/98,Aravinda de Silva,Sri Lanka
7744,36.18,11,11/07/98,Aravinda de Silva,Sri Lanka
7773,36.15,11,11/09/98,Aravinda de Silva,Sri Lanka
7799,36.1,11,11/10/98,Aravinda de Silva,Sri Lanka
7800,35.94,11,01/29/99,Aravinda de Silva,Sri Lanka
7852,36.18,11,02/03/99,Aravinda de Silva,Sri Lanka
7863,36.06,11,02/07/99,Aravinda de Silva,Sri Lanka
7944,36.27,11,03/19/99,Aravinda de Silva,Sri Lanka
7956,36.16,11,03/22/99,Aravinda de Silva,Sri Lanka
7965,36.04,11,03/27/99,Aravinda de Silva,Sri Lanka
8020,36.12,11,03/30/99,Aravinda de Silva,Sri Lanka
8020,35.96,11,05/14/99,Aravinda de Silva,Sri Lanka
8021,35.8,11,05/19/99,Aravinda de Silva,Sri Lanka
8027,35.67,11,05/22/99,Aravinda de Silva,Sri Lanka
8083,35.76,11,05/26/99,Aravinda de Silva,Sri Lanka
8093,35.65,11,05/30/99,Aravinda de Silva,Sri Lanka
8124,35.63,11,10/13/99,Aravinda de Silva,Sri Lanka
8133,35.51,11,10/15/99,Aravinda de Silva,Sri Lanka
8133,35.51,11,10/17/99,Aravinda de Silva,Sri Lanka
8168,35.51,11,10/18/99,Aravinda de Silva,Sri Lanka
8193,35.46,11,10/22/99,Aravinda de Silva,Sri Lanka
8289,35.88,11,05/29/00,Aravinda de Silva,Sri Lanka
8312,35.82,11,06/01/00,Aravinda de Silva,Sri Lanka
8314,35.68,11,06/05/00,Aravinda de Silva,Sri Lanka
8334,35.61,11,06/07/00,Aravinda de Silva,Sri Lanka
8354,35.54,11,01/14/01,Aravinda de Silva,Sri Lanka
8361,35.42,11,01/17/01,Aravinda de Silva,Sri Lanka
8378,35.35,11,01/31/01,Aravinda de Silva,Sri Lanka
8415,35.35,11,02/03/01,Aravinda de Silva,Sri Lanka
8415,35.35,11,02/06/01,Aravinda de Silva,Sri Lanka
8425,35.25,11,02/08/01,Aravinda de Silva,Sri Lanka
8430,35.12,11,02/11/01,Aravinda de Silva,Sri Lanka
8431,34.98,11,08/04/02,Aravinda de Silva,Sri Lanka
8431,34.98,11,08/05/02,Aravinda de Silva,Sri Lanka
8477,35.02,11,08/07/02,Aravinda de Silva,Sri Lanka
8479,34.89,11,08/14/02,Aravinda de Silva,Sri Lanka
8552,35.19,11,08/15/02,Aravinda de Silva,Sri Lanka
8557,35.06,11,08/17/02,Aravinda de Silva,Sri Lanka
8634,35.38,11,08/19/02,Aravinda de Silva,Sri Lanka
8667,35.37,11,08/21/02,Aravinda de Silva,Sri Lanka
8733,35.64,11,09/12/02,Aravinda de Silva,Sri Lanka
8756,35.59,11,09/16/02,Aravinda de Silva,Sri Lanka
8758,35.6,11,09/27/02,Aravinda de Silva,Sri Lanka
8776,35.53,11,09/29/02,Aravinda de Silva,Sri Lanka
8803,35.49,11,09/30/02,Aravinda de Silva,Sri Lanka
8815,35.4,11,11/27/02,Aravinda de Silva,Sri Lanka
8823,35.29,11,11/29/02,Aravinda de Silva,Sri Lanka
8894,35.43,11,12/01/02,Aravinda de Silva,Sri Lanka
8894,35.29,11,12/04/02,Aravinda de Silva,Sri Lanka
8894,35.15,11,12/06/02,Aravinda de Silva,Sri Lanka
8907,35.06,11,01/09/03,Aravinda de Silva,Sri Lanka
8958,35.12,11,01/13/03,Aravinda de Silva,Sri Lanka
8958,34.99,11,01/15/03,Aravinda de Silva,Sri Lanka
8973,34.91,11,01/17/03,Aravinda de Silva,Sri Lanka
9017,34.94,11,01/21/03,Aravinda de Silva,Sri Lanka
9029,34.86,11,02/10/03,Aravinda de Silva,Sri Lanka
9029,34.86,11,02/14/03,Aravinda de Silva,Sri Lanka
9029,34.86,11,02/19/03,Aravinda de Silva,Sri Lanka
9070,34.88,11,02/24/03,Aravinda de Silva,Sri Lanka
9083,34.8,11,02/28/03,Aravinda de Silva,Sri Lanka
9156,34.94,11,03/03/03,Aravinda de Silva,Sri Lanka
9248,35.16,11,03/07/03,Aravinda de Silva,Sri Lanka
9248,35.03,11,03/10/03,Aravinda de Silva,Sri Lanka
9273,34.99,11,03/15/03,Aravinda de Silva,Sri Lanka
9284,34.9,11,03/18/03,Aravinda de Silva,Sri Lanka
3,3,0,01/01/89,Saeed Anwar,Pakistan
18,9,0,01/02/89,Saeed Anwar,Pakistan
18,6,0,01/10/89,Saeed Anwar,Pakistan
60,20,0,12/18/89,Saeed Anwar,Pakistan
60,20,0,12/20/89,Saeed Anwar,Pakistan
67,16.75,0,12/22/89,Saeed Anwar,Pakistan
100,20,0,12/31/89,Saeed Anwar,Pakistan
103,17.16,0,01/03/90,Saeed Anwar,Pakistan
140,20,0,02/11/90,Saeed Anwar,Pakistan
167,20.87,0,02/13/90,Saeed Anwar,Pakistan
184,20.44,0,02/15/90,Saeed Anwar,Pakistan
310,31,1,02/17/90,Saeed Anwar,Pakistan
353,32.09,1,02/20/90,Saeed Anwar,Pakistan
355,29.58,1,02/23/90,Saeed Anwar,Pakistan
360,27.69,1,02/25/90,Saeed Anwar,Pakistan
397,28.35,1,04/27/90,Saeed Anwar,Pakistan
437,29.13,1,04/29/90,Saeed Anwar,Pakistan
440,27.5,1,05/01/90,Saeed Anwar,Pakistan
480,28.23,1,05/04/90,Saeed Anwar,Pakistan
581,32.27,2,11/02/90,Saeed Anwar,Pakistan
648,34.1,2,11/04/90,Saeed Anwar,Pakistan
683,34.15,2,11/06/90,Saeed Anwar,Pakistan
703,33.47,2,11/09/90,Saeed Anwar,Pakistan
708,32.18,2,11/11/90,Saeed Anwar,Pakistan
739,32.13,2,11/13/90,Saeed Anwar,Pakistan
771,32.12,2,12/20/90,Saeed Anwar,Pakistan
773,30.92,2,12/21/90,Saeed Anwar,Pakistan
774,29.76,2,10/23/91,Saeed Anwar,Pakistan
780,28.88,2,12/13/92,Saeed Anwar,Pakistan
780,27.85,2,12/30/92,Saeed Anwar,Pakistan
782,26.96,2,01/09/93,Saeed Anwar,Pakistan
808,26.93,2,02/01/93,Saeed Anwar,Pakistan
863,27.83,2,02/02/93,Saeed Anwar,Pakistan
973,30.4,3,02/04/93,Saeed Anwar,Pakistan
973,29.48,3,02/09/93,Saeed Anwar,Pakistan
974,29.51,3,02/15/93,Saeed Anwar,Pakistan
979,28.79,3,02/25/93,Saeed Anwar,Pakistan
1001,28.6,3,10/29/93,Saeed Anwar,Pakistan
1108,30.77,4,10/30/93,Saeed Anwar,Pakistan
1239,33.48,5,11/01/93,Saeed Anwar,Pakistan
1350,35.52,6,11/02/93,Saeed Anwar,Pakistan
1366,35.02,6,11/05/93,Saeed Anwar,Pakistan
1434,35.85,6,12/24/93,Saeed Anwar,Pakistan
1479,36.07,6,12/25/93,Saeed Anwar,Pakistan
1504,35.8,6,12/27/93,Saeed Anwar,Pakistan
1564,37.23,6,03/03/94,Saeed Anwar,Pakistan
1573,36.58,6,03/06/94,Saeed Anwar,Pakistan
1589,36.11,6,03/09/94,Saeed Anwar,Pakistan
1614,35.86,6,03/13/94,Saeed Anwar,Pakistan
1616,35.13,6,03/16/94,Saeed Anwar,Pakistan
1687,35.89,6,04/15/94,Saeed Anwar,Pakistan
1726,35.95,6,04/17/94,Saeed Anwar,Pakistan
1763,35.97,6,04/20/94,Saeed Anwar,Pakistan
1810,36.2,6,04/22/94,Saeed Anwar,Pakistan
1880,37.6,6,08/03/94,Saeed Anwar,Pakistan
1880,36.86,6,08/06/94,Saeed Anwar,Pakistan
1913,36.78,6,08/07/94,Saeed Anwar,Pakistan
1922,36.26,6,08/22/94,Saeed Anwar,Pakistan
1922,35.59,6,08/24/94,Saeed Anwar,Pakistan
1968,35.78,6,09/07/94,Saeed Anwar,Pakistan
1992,35.57,6,09/11/94,Saeed Anwar,Pakistan
2014,35.33,6,10/14/94,Saeed Anwar,Pakistan
2034,35.06,6,10/16/94,Saeed Anwar,Pakistan
2076,35.18,6,10/20/94,Saeed Anwar,Pakistan
2180,36.94,7,10/22/94,Saeed Anwar,Pakistan
2194,36.56,7,10/28/94,Saeed Anwar,Pakistan
2194,35.96,7,10/30/94,Saeed Anwar,Pakistan
2199,35.46,7,12/02/94,Saeed Anwar,Pakistan
2256,35.8,7,12/04/94,Saeed Anwar,Pakistan
2282,35.65,7,12/10/94,Saeed Anwar,Pakistan
2299,35.36,7,12/13/94,Saeed Anwar,Pakistan
2309,34.98,7,12/17/94,Saeed Anwar,Pakistan
2350,35.07,7,12/19/94,Saeed Anwar,Pakistan
2355,34.63,7,01/10/95,Saeed Anwar,Pakistan
2358,34.17,7,01/12/95,Saeed Anwar,Pakistan
2461,35.66,8,02/22/95,Saeed Anwar,Pakistan
2461,35.15,8,02/25/95,Saeed Anwar,Pakistan
2486,35.01,8,04/07/95,Saeed Anwar,Pakistan
2504,34.77,8,04/08/95,Saeed Anwar,Pakistan
2508,34.35,8,04/11/95,Saeed Anwar,Pakistan
2522,34.08,8,10/12/95,Saeed Anwar,Pakistan
2540,33.86,8,10/13/95,Saeed Anwar,Pakistan
2580,34.4,8,02/24/96,Saeed Anwar,Pakistan
2663,35.5,8,02/26/96,Saeed Anwar,Pakistan
2688,35.36,8,02/29/96,Saeed Anwar,Pakistan
2759,35.83,8,03/03/96,Saeed Anwar,Pakistan
2821,36.16,8,03/06/96,Saeed Anwar,Pakistan
2869,36.31,8,03/09/96,Saeed Anwar,Pakistan
2872,35.9,8,04/01/96,Saeed Anwar,Pakistan
2904,35.85,8,04/02/96,Saeed Anwar,Pakistan
2978,36.31,8,04/05/96,Saeed Anwar,Pakistan
2995,36.08,8,04/07/96,Saeed Anwar,Pakistan
3039,36.17,8,04/12/96,Saeed Anwar,Pakistan
3072,36.14,8,04/13/96,Saeed Anwar,Pakistan
3074,35.74,8,04/15/96,Saeed Anwar,Pakistan
3084,35.44,8,04/16/96,Saeed Anwar,Pakistan
3141,35.69,8,08/29/96,Saeed Anwar,Pakistan
3174,35.66,8,08/31/96,Saeed Anwar,Pakistan
3235,35.94,8,09/01/96,Saeed Anwar,Pakistan
3281,36.05,8,09/16/96,Saeed Anwar,Pakistan
3361,36.53,8,09/17/96,Saeed Anwar,Pakistan
3389,36.44,8,09/18/96,Saeed Anwar,Pakistan
3424,36.42,8,09/21/96,Saeed Anwar,Pakistan
3438,36.18,8,09/23/96,Saeed Anwar,Pakistan
3439,35.82,8,09/29/96,Saeed Anwar,Pakistan
3466,35.73,8,10/02/96,Saeed Anwar,Pakistan
3581,36.54,9,10/04/96,Saeed Anwar,Pakistan
3613,36.49,9,10/06/96,Saeed Anwar,Pakistan
3639,36.39,9,10/30/96,Saeed Anwar,Pakistan
3723,37.23,9,11/01/96,Saeed Anwar,Pakistan
3730,36.93,9,11/08/96,Saeed Anwar,Pakistan
3834,37.96,10,11/10/96,Saeed Anwar,Pakistan
3946,39.06,11,11/12/96,Saeed Anwar,Pakistan
4000,39.21,11,11/13/96,Saeed Anwar,Pakistan
4001,38.84,11,11/15/96,Saeed Anwar,Pakistan
4028,38.73,11,12/04/96,Saeed Anwar,Pakistan
4119,39.22,11,12/06/96,Saeed Anwar,Pakistan
4135,39,11,12/08/96,Saeed Anwar,Pakistan
4152,38.8,11,05/09/97,Saeed Anwar,Pakistan
4188,38.77,11,05/12/97,Saeed Anwar,Pakistan
4382,40.2,12,05/21/97,Saeed Anwar,Pakistan
4396,39.96,12,05/24/97,Saeed Anwar,Pakistan
4402,39.65,12,05/27/97,Saeed Anwar,Pakistan
4429,39.54,12,07/14/97,Saeed Anwar,Pakistan
4519,39.99,12,07/16/97,Saeed Anwar,Pakistan
4519,39.64,12,07/20/97,Saeed Anwar,Pakistan
4521,39.31,12,09/13/97,Saeed Anwar,Pakistan
4533,39.07,12,09/14/97,Saeed Anwar,Pakistan
4607,39.71,12,09/17/97,Saeed Anwar,Pakistan
4629,39.56,12,09/18/97,Saeed Anwar,Pakistan
4659,39.48,12,09/20/97,Saeed Anwar,Pakistan
4689,39.4,12,09/28/97,Saeed Anwar,Pakistan
4707,39.22,12,09/30/97,Saeed Anwar,Pakistan
4707,39.22,12,10/02/97,Saeed Anwar,Pakistan
4707,38.9,12,11/02/97,Saeed Anwar,Pakistan
4815,39.79,13,11/04/97,Saeed Anwar,Pakistan
4841,39.68,13,11/05/97,Saeed Anwar,Pakistan
4863,39.53,13,12/12/97,Saeed Anwar,Pakistan
4967,40.05,14,12/14/97,Saeed Anwar,Pakistan
5021,40.16,14,12/15/97,Saeed Anwar,Pakistan
